svm: c = 0.50,Naive Classifier Test,svm: c = 0.50 Test,svm: c = 1.0 Test,Naive Bayes (L1 features),svm: c = 1.0,svm: c = 0.25,svm: c = 0.75 Test,svm: c = 0.75,Naive Classifier,svm: c = 0.25 Test,Naive Bayes (L1 features) Test
0.071178529754959155,0.1161895429411353,0.067543921047105757,0.067543921047105757,0.11901983663943991,0.072345390898483075,0.071178529754959155,0.067543921047105757,0.071178529754959155,0.13302217036172695,0.067543921047105757,0.12080912717855392
0.059509918319719954,0.1161895429411353,0.068383845453909145,0.068383845453909145,0.12018669778296383,0.059509918319719954,0.059509918319719954,0.068383845453909145,0.059509918319719954,0.10735122520420071,0.068383845453909145,0.11765941065304122
0.064177362893815634,0.1161895429411353,0.069153776160145591,0.069153776160145591,0.12718786464410736,0.063010501750291714,0.063010501750291714,0.069153776160145591,0.064177362893815634,0.10501750291715285,0.069153776160145591,0.11821936025757682
0.075845974329054849,0.1161895429411353,0.069433750962413388,0.069433750962413388,0.11901983663943991,0.077012835472578769,0.074679113185530915,0.069433750962413388,0.077012835472578769,0.12485414235705951,0.069433750962413388,0.11730944215020649
0.060676779463243874,0.1161895429411353,0.06950374466298033,0.06950374466298033,0.12835472578763127,0.061843640606767794,0.060676779463243874,0.06950374466298033,0.061843640606767794,0.11668611435239207,0.06950374466298033,0.1190592846643802
0.068844807467911315,0.1161895429411353,0.069853713165815082,0.069853713165815082,0.12485414235705951,0.070011668611435235,0.068844807467911315,0.069853713165815082,0.068844807467911315,0.1516919486581097,0.069853713165815082,0.11863932246097851
0.071178529754959155,0.1161895429411353,0.069153776160145591,0.069153776160145591,0.12368728121353559,0.071178529754959155,0.071178529754959155,0.069153776160145591,0.071178529754959155,0.11785297549591599,0.069153776160145591,0.11807937285644292
0.08051341890315053,0.1161895429411353,0.069363757261846432,0.069363757261846432,0.13652275379229872,0.07934655775962661,0.08168028004667445,0.069363757261846432,0.07934655775962661,0.12718786464410736,0.069363757261846432,0.11807937285644292
0.068844807467911315,0.1161895429411353,0.068663820256176941,0.068663820256176941,0.12252042007001167,0.070011668611435235,0.068844807467911315,0.068663820256176941,0.068844807467911315,0.11551925320886815,0.068663820256176941,0.11772940435360818
0.077012835472578769,0.1161895429411353,0.068313851753342203,0.068313851753342203,0.12485414235705951,0.074679113185530915,0.07934655775962661,0.068313851753342203,0.075845974329054849,0.10968494749124855,0.068313851753342203,0.11737943585077343
