svm: c = 0.50,Naive Classifier Test,svm: c = 0.50 Test,svm: c = 1.0 Test,Naive Bayes (L1 features),svm: c = 1.0,svm: c = 0.25,svm: c = 0.75 Test,svm: c = 0.75,Naive Classifier,svm: c = 0.25 Test,Naive Bayes (L1 features) Test
0.062427071178529754,0.1161895429411353,0.067753902148806611,0.067753902148806611,0.12135355892648775,0.063010501750291714,0.063010501750291714,0.067753902148806611,0.063010501750291714,0.12018669778296383,0.067753902148806611,0.11695947364737173
0.065927654609101521,0.1161895429411353,0.067613914747672713,0.067613914747672713,0.12135355892648775,0.066511085180863475,0.067094515752625442,0.067613914747672713,0.066511085180863475,0.11493582263710618,0.067613914747672713,0.11667949884510394
0.064177362893815634,0.1161895429411353,0.067613914747672713,0.067613914747672713,0.12193698949824971,0.065344224037339554,0.064760793465577601,0.067613914747672713,0.064760793465577601,0.13418903150525088,0.067613914747672713,0.11807937285644292
0.076429404900816802,0.1161895429411353,0.067753902148806611,0.067753902148806611,0.12485414235705951,0.076429404900816802,0.075845974329054849,0.067753902148806611,0.076429404900816802,0.12252042007001167,0.067753902148806611,0.11681948624623784
0.069428238039673282,0.1161895429411353,0.067403933645971859,0.067403933645971859,0.12543757292882146,0.069428238039673282,0.070011668611435235,0.067403933645971859,0.070011668611435235,0.11260210035005834,0.067403933645971859,0.11653951144397004
0.056592765460910154,0.1161895429411353,0.067823895849373553,0.067823895849373553,0.1044340723453909,0.057759626604434074,0.056592765460910154,0.067823895849373553,0.056592765460910154,0.10851808634772463,0.067823895849373553,0.1164695177434031
0.070595099183197202,0.1161895429411353,0.067823895849373553,0.067823895849373553,0.1277712952158693,0.070595099183197202,0.070595099183197202,0.067823895849373553,0.070595099183197202,0.1161026837806301,0.067823895849373553,0.11695947364737173
0.074679113185530915,0.1161895429411353,0.067683908448239655,0.067683908448239655,0.12427071178529756,0.073512252042006995,0.074679113185530915,0.067683908448239655,0.074095682613768962,0.11201866977829639,0.067683908448239655,0.11688947994680479
0.065344224037339554,0.1161895429411353,0.067333939945404916,0.067333939945404916,0.10968494749124855,0.065344224037339554,0.066511085180863475,0.067333939945404916,0.065344224037339554,0.11318553092182031,0.067333939945404916,0.11674949254567089
0.064177362893815634,0.1161895429411353,0.067683908448239655,0.067683908448239655,0.11726954492415402,0.063593932322053681,0.063593932322053681,0.067683908448239655,0.063593932322053681,0.1102683780630105,0.067683908448239655,0.11681948624623784
